-55.02, 52.983, 99.757
-53.04, 52.704, 99.757
-51.059, 52.425, 99.757
-49.079, 52.141, 99.752
-47.1, 51.855, 99.752
-45.121, 51.565, 99.746
-43.142, 51.273, 99.746
-41.165, 50.977, 99.739
-39.187, 50.678, 99.739
-37.21, 50.375, 99.732
-35.233, 50.071, 99.732
-33.258, 49.761, 99.723
-31.282, 49.449, 99.723
-29.307, 49.133, 99.714
-27.333, 48.815, 99.714
-25.359, 48.491, 99.703
-23.386, 48.166, 99.703
-21.413, 47.834, 99.691
-19.441, 47.502, 99.678
-17.47, 47.162, 99.678
-15.499, 46.821, 99.663
-13.53, 46.475, 99.663
-11.56, 46.125, 99.646
-9.592, 45.771, 99.646
-7.625, 45.412, 99.627
-5.658, 45.05, 99.627
-3.692, 44.681, 99.605
-1.727, 44.309, 99.581
0.237, 43.931, 99.581
2.2, 43.548, 99.553
4.162, 43.161, 99.521
6.123, 42.766, 99.521
8.083, 42.366, 99.484
10.041, 41.962, 99.441
11.998, 41.549, 98.514
13.954, 41.129, 95.901
15.908, 40.704, 93.215
17.86, 40.27, 90.449
19.811, 39.827, 87.596
21.759, 39.377, 84.646
23.706, 38.917, 81.59
25.65, 38.447, 78.415
27.591, 37.965, 75.107
29.528, 37.47, 71.645
31.463, 36.961, 68.007
33.393, 36.437, 64.164
35.318, 35.895, 60.075
37.237, 35.332, 55.687
39.148, 34.744, 50.922
41.05, 34.124, 45.662
42.937, 33.461, 39.712
44.806, 32.749, 32.697
46.638, 31.948, 23.688
48.578, 30.892, 0
48.578, 30.892, 0
66.144, 21.329, 0
endData
127
100
200
-55.02, 52.983, 0.513, 45.254, 40.727, 36.062, 48.578, 30.892
