59.111, -10.662, 95.216
57.999, -12.324, 94.36
56.838, -13.953, 92.314
55.605, -15.527, 91.132
54.288, -17.032, 88.532
52.872, -18.443, 85.882
51.34, -19.727, 83.673
49.688, -20.852, 82.477
47.922, -21.789, 83.302
46.063, -22.524, 85.39
44.142, -23.077, 88.115
42.183, -23.474, 90.933
40.202, -23.749, 93.477
38.211, -23.934, 95.58
36.214, -24.053, 96.454
34.216, -24.123, 97.875
32.216, -24.165, 98.916
30.216, -24.185, 99.319
28.216, -24.195, 99.655
26.216, -24.2, 99.837
24.216, -24.203, 99.65
22.216, -24.21, 98.042
20.216, -24.221, 95.416
18.216, -24.24, 92.716
16.504, -24.714, 90.249
15.643, -26.519, 87.389
14.864, -28.361, 84.433
14.168, -30.235, 81.371
13.579, -32.145, 78.189
13.133, -34.093, 74.873
12.874, -36.074, 71.404
12.855, -38.071, 67.758
13.193, -40.038, 63.909
13.914, -41.898, 61.789
15.072, -43.52, 65.079
16.552, -44.855, 74.073
18.271, -45.872, 78.588
20.115, -46.642, 85.821
22.036, -47.193, 88.485
23.995, -47.595, 90.621
25.975, -47.876, 93.707
27.967, -48.049, 94.823
29.964, -48.149, 95.742
31.964, -48.188, 96.51
33.964, -48.178, 97.166
35.963, -48.128, 97.741
37.961, -48.047, 98.258
39.959, -47.942, 98.74
41.955, -47.82, 99.208
43.95, -47.687, 99.681
45.946, -47.549, 98.301
47.941, -47.415, 95.683
49.937, -47.291, 92.99
51.935, -47.189, 90.217
53.933, -47.119, 87.357
55.933, -47.103, 84.399
57.932, -47.172, 81.335
58.595, -48.286, 79.285
58.032, -50.205, 76.015
57.261, -52.049, 72.599
56.196, -53.738, 69.017
54.828, -55.192, 71.416
53.217, -56.372, 76.645
51.444, -57.293, 82.513
49.575, -58.002, 86.019
47.648, -58.536, 90.244
45.689, -58.938, 92.374
43.711, -59.236, 93.259
41.722, -59.443, 92.273
39.727, -59.584, 89.478
37.729, -59.665, 86.593
35.73, -59.699, 83.608
33.73, -59.69, 80.513
33.999, -58.153, 78.013
34.789, -56.316, 74.686
35.635, -54.504, 71.204
36.551, -52.726, 67.543
37.558, -50.999, 63.672
38.687, -49.349, 59.551
39.977, -47.822, 55.125
41.485, -46.513, 50.315
43.255, -45.599, 45.006
45.226, -45.34, 43.346
47.168, -45.776, 54.205
48.932, -46.71, 49.308
50.518, -47.926, 43.859
51.958, -49.313, 37.627
53.293, -50.802, 30.132
54.546, -52.36, 20
55.02, -52.983, 0
55.02, -52.983, 0
67.143, -68.89, 0
endData
127
100
200
59.111, -10.662, 49.084, -26.174, 42.765, -23.876, 16.721, -24.259
16.721, -24.259, -0.322, -57.962, 42.956, -45.706, 58.85, -47.238
