-12.317, -30.195, 100
-13.42, -31.863, 100
-14.524, -33.531, 100
-15.627, -35.199, 100
-16.731, -36.867, 100
-17.834, -38.535, 100
-18.938, -40.203, 100
-20.041, -41.871, 100
-21.145, -43.539, 100
-22.248, -45.207, 100
-23.352, -46.875, 100
-24.455, -48.543, 100
-25.559, -50.211, 100
-26.662, -51.879, 100
-27.766, -53.547, 100
-28.834, -54.946, 100
-29.476, -53.052, 100
-30.117, -51.157, 100
-30.759, -49.263, 100
-31.4, -47.369, 100
-32.042, -45.474, 100
-32.683, -43.58, 100
-33.325, -41.686, 100
-33.966, -39.791, 100
-34.608, -37.897, 100
-35.249, -36.003, 100
-35.891, -34.108, 100
-36.532, -32.214, 100
-37.174, -30.32, 100
-37.815, -28.425, 100
-38.457, -26.531, 100
-39.098, -24.637, 100
-39.74, -22.742, 100
-40.381, -20.848, 100
-41.023, -18.954, 100
-41.664, -17.059, 100
-42.306, -15.165, 100
-42.947, -13.271, 100
-43.589, -11.376, 100
-44.23, -9.482, 100
-44.872, -7.588, 100
-45.461, -8.371, 100
-46.029, -10.289, 100
-46.596, -12.207, 100
-47.163, -14.125, 100
-47.731, -16.042, 100
-48.298, -17.96, 100
-48.866, -19.878, 100
-49.433, -21.796, 98.135
-50.001, -23.714, 95.512
-50.568, -25.632, 92.814
-51.136, -27.549, 90.036
-51.703, -29.467, 87.169
-52.27, -31.385, 84.205
-52.838, -33.303, 81.133
-53.405, -35.221, 77.939
-53.973, -37.138, 74.609
-54.54, -39.056, 71.123
-55.108, -40.974, 67.457
-55.675, -42.892, 63.581
-56.243, -44.81, 59.452
-56.81, -46.727, 55.014
-57.377, -48.645, 50.185
-57.945, -50.563, 44.838
-58.512, -52.481, 38.762
-59.08, -54.399, 31.535
-59.647, -56.317, 22.056
-60.191, -58.153, 0
-60.191, -58.153, 0
-65.865, -77.331, 0
endData
127
100
200
-12.317, -30.195, -20.551, -42.642, -20.551, -42.642, -28.785, -55.089
-28.785, -55.089, -36.924, -31.057, -36.924, -31.057, -45.063, -7.024
-45.063, -7.024, -52.627, -32.589, -52.627, -32.589, -60.191, -58.153
