47.238, -9.322, 96.233
46.066, -10.943, 96.233
44.933, -12.591, 96.341
43.837, -14.264, 96.471
42.779, -15.961, 96.623
41.758, -17.68, 96.797
40.773, -19.421, 96.993
39.823, -21.18, 97.21
38.905, -22.957, 97.451
38.018, -24.75, 97.716
37.159, -26.556, 98.007
36.325, -28.373, 98.327
35.512, -30.201, 98.68
34.716, -32.036, 99.069
33.933, -33.876, 99.5
33.158, -35.72, 99.981
32.384, -37.564, 99.481
31.604, -39.406, 98.189
30.809, -41.241, 97.409
29.99, -43.065, 96.519
29.137, -44.874, 95.502
28.228, -46.655, 93.018
27.253, -48.402, 90.687
26.19, -50.095, 87.842
25.015, -51.713, 84.902
23.703, -53.221, 81.858
22.246, -54.589, 78.696
20.62, -55.751, 77.76
18.852, -56.679, 77.881
16.974, -57.362, 80.497
15.018, -57.77, 82.394
13.029, -57.968, 86.483
11.03, -57.961, 83.678
9.032, -57.865, 80.585
7.034, -57.768, 77.369
5.037, -57.667, 74.014
3.04, -57.563, 70.498
1.042, -57.457, 66.798
-0.955, -57.347, 62.881
-2.952, -57.244, 58.703
-4.951, -57.19, 54.204
-6.951, -57.222, 49.296
-8.95, -57.277, 43.841
-10.949, -57.329, 37.604
-12.949, -57.376, 30.101
-14.936, -57.233, 20
-16.61, -56.224, 20
-17.346, -54.395, 60.944
-17.377, -52.401, 81.487
-17.096, -50.422, 90.639
-16.637, -48.476, 93.196
-16.087, -46.553, 95.01
-15.47, -44.65, 97.305
-14.81, -42.763, 98.047
-14.12, -40.885, 98.623
-13.41, -39.016, 99.079
-12.686, -37.151, 99.447
-11.953, -35.291, 99.75
-11.214, -33.432, 99.994
-10.473, -31.574, 99.775
-9.732, -29.717, 99.583
-8.994, -27.858, 99.583
-8.261, -25.997, 99.412
-7.535, -24.134, 99.255
-6.816, -22.267, 99.109
-6.105, -20.398, 98.97
-5.406, -18.524, 98.97
-4.72, -16.645, 98.835
-4.047, -14.762, 98.704
-3.387, -12.874, 98.572
-2.743, -10.981, 98.572
-2.119, -9.081, 98.439
-1.511, -7.175, 98.303
-0.92, -5.264, 98.164
-0.354, -3.346, 98.164
0.189, -1.422, 98.018
0.712, 0.509, 97.867
1.214, 2.445, 97.867
1.68, 4.39, 97.708
2.122, 6.34, 97.541
2.54, 8.296, 97.365
2.922, 10.259, 97.365
3.58, 12.048, 96.084
5.149, 13.288, 96.084
6.68, 14.575, 95.814
8.18, 15.897, 95.506
9.646, 17.257, 95.156
11.074, 18.657, 94.756
12.454, 20.105, 94.756
13.782, 21.6, 94.298
15.058, 23.14, 93.774
16.274, 24.727, 93.172
17.424, 26.362, 92.483
18.499, 28.049, 91.693
19.487, 29.787, 90.792
20.377, 31.577, 89.771
21.156, 33.418, 88.622
21.806, 35.308, 87.348
22.311, 37.243, 85.961
22.624, 39.217, 82.988
22.741, 41.212, 81.528
22.645, 43.208, 80.21
22.296, 45.175, 78.455
21.683, 47.076, 78.218
20.833, 48.884, 78.478
19.725, 50.547, 80.363
18.417, 52.056, 81.808
16.946, 53.408, 83.429
15.337, 54.595, 82.268
13.617, 55.613, 79.122
11.82, 56.49, 75.845
9.965, 57.237, 72.42
8.068, 57.867, 68.824
6.139, 58.393, 65.03
4.186, 58.826, 60.999
2.214, 59.16, 56.682
0.232, 59.42, 52.01
-1.758, 59.615, 46.873
-3.753, 59.754, 41.1
-5.752, 59.826, 34.368
-7.752, 59.841, 25.947
-10.402, 59.808, 0
-10.402, 59.808, 0
-30.4, 59.557, 0
endData
127
100
200
47.238, -9.322, 29.142, -33.642, 31.344, -58.919, 11.045, -57.962
11.045, -57.962, -9.253, -57.004, -0.253, -57.1, -13.466, -57.387
-13.466, -57.387, -26.679, -57.674, -3.125, -24.642, 3.194, 11.742
3.194, 11.742, 31.727, 33.573, 30.578, 61.148, -10.402, 59.808
