48.578, 30.892, 29.784
48.301, 28.936, 20
47.015, 27.433, 50.288
45.262, 26.483, 76.326
43.364, 25.855, 86.397
41.415, 25.412, 91.925
39.441, 25.087, 94.177
37.457, 24.842, 95.733
35.465, 24.655, 96.825
33.471, 24.512, 97.247
31.473, 24.407, 97.91
29.475, 24.328, 98.171
27.476, 24.274, 98.587
25.476, 24.24, 98.754
23.476, 24.222, 98.898
21.476, 24.219, 97.969
19.476, 24.228, 95.341
17.476, 24.248, 92.639
16.185, 25.382, 90.252
15.347, 27.198, 87.393
14.58, 29.045, 84.437
13.925, 30.934, 81.373
13.386, 32.86, 78.19
12.999, 34.821, 74.873
12.825, 36.812, 71.403
12.947, 38.805, 67.759
13.403, 40.748, 63.909
14.304, 42.525, 62.269
15.58, 44.056, 69.338
17.171, 45.262, 74.073
18.941, 46.185, 82.535
20.821, 46.863, 85.821
22.756, 47.367, 88.485
24.726, 47.71, 92.331
26.712, 47.944, 93.707
28.706, 48.093, 94.823
30.704, 48.171, 95.742
32.704, 48.192, 96.51
34.704, 48.167, 97.166
36.703, 48.104, 98.258
38.701, 48.012, 98.74
40.697, 47.899, 99.208
42.693, 47.772, 99.681
44.689, 47.636, 99.819
46.684, 47.499, 97.45
48.68, 47.367, 94.808
50.676, 47.25, 92.09
52.674, 47.155, 89.289
54.673, 47.106, 86.398
56.673, 47.117, 83.406
58.67, 47.222, 80.304
58.403, 49.001, 77.407
57.775, 50.899, 74.055
56.902, 52.695, 70.546
55.724, 54.308, 69.346
54.256, 55.661, 72.958
52.576, 56.741, 78.624
50.76, 57.577, 84.328
48.866, 58.216, 87.571
46.926, 58.7, 90.244
44.959, 59.059, 92.374
42.976, 59.319, 92.804
40.985, 59.503, 90.026
38.988, 59.62, 87.159
36.989, 59.684, 84.194
34.989, 59.698, 81.121
33.527, 59.321, 78.722
34.286, 57.471, 75.426
35.095, 55.642, 71.98
35.963, 53.84, 68.361
36.913, 52.08, 64.539
37.961, 50.378, 60.476
39.142, 48.764, 56.121
40.506, 47.304, 51.401
42.108, 46.115, 46.209
43.973, 45.421, 40.372
45.961, 45.423, 52.179
47.843, 46.079, 50.492
49.538, 47.136, 45.191
51.066, 48.423, 39.173
52.463, 49.854, 32.041
53.765, 51.372, 22.776
55.02, 52.983, 0
55.02, 52.983, 0
67.315, 68.757, 0
endData
127
100
200
48.578, 30.892, 49.084, 26.174, 42.765, 23.876, 16.721, 24.259
16.721, 24.259, -0.322, 57.962, 42.956, 45.706, 58.85, 47.238
58.85, 47.238, 57.318, 53.749, 55.212, 60.068, 33.381, 59.685
33.381, 59.685, 40.275, 42.068, 46.595, 41.685, 55.02, 52.983
