-56.169, -17.556, 96.991
-54.536, -18.711, 95.268
-52.879, -19.831, 92.563
-51.188, -20.897, 89.778
-49.447, -21.882, 86.903
-47.641, -22.74, 84.064
-45.766, -23.432, 82.172
-43.829, -23.925, 84.36
-41.853, -24.23, 87.474
-39.859, -24.381, 92.593
-37.86, -24.439, 95.445
-35.86, -24.438, 98.412
-33.86, -24.408, 99.079
-31.86, -24.365, 99.971
-29.861, -24.321, 99.409
-27.861, -24.282, 99.235
-25.862, -24.252, 99.034
-23.862, -24.233, 98.988
-21.862, -24.224, 96.955
-19.862, -24.228, 94.299
-17.862, -24.245, 91.566
-16.351, -25.034, 89.17
-15.495, -26.842, 86.275
-14.728, -28.689, 83.279
-14.05, -30.57, 80.172
-13.482, -32.486, 76.94
-13.058, -34.439, 73.568
-12.822, -36.423, 70.033
-12.85, -38.42, 66.313
-13.226, -40.38, 62.374
-13.991, -42.22, 59.557
-15.173, -43.827, 61.882
-16.695, -45.116, 70.652
-18.424, -46.114, 79.605
-20.288, -46.835, 83.21
-22.215, -47.366, 88.589
-24.183, -47.719, 90.534
-26.169, -47.954, 89.503
-28.164, -48.094, 86.619
-30.163, -48.146, 83.635
-32.163, -48.135, 80.541
-34.162, -48.075, 77.323
-36.159, -47.974, 73.965
-38.155, -47.84, 70.448
-40.148, -47.682, 66.745
-42.141, -47.509, 62.824
-44.133, -47.332, 58.642
-46.126, -47.163, 54.138
-48.121, -47.02, 49.223
-50.119, -46.943, 43.76
-52.116, -47.019, 37.514
-54.048, -47.508, 30.018
-55.613, -48.71, 20
-56.126, -50.602, 20.169
-55.596, -52.517, 58.469
-54.509, -54.191, 72.579
-53.128, -55.634, 78.081
-51.565, -56.88, 83.209
-49.876, -57.949, 85.415
-48.097, -58.86, 87.049
-46.25, -59.627, 88.313
-44.353, -60.259, 88.849
-42.416, -60.755, 89.784
-40.453, -61.137, 90.591
-38.471, -61.401, 90.961
-36.478, -61.561, 91.656
-34.479, -61.611, 91.756
-33.459, -60.942, 90.053
-34.258, -59.109, 87.187
-35.167, -57.328, 84.224
-36.186, -55.608, 81.153
-37.342, -53.977, 77.962
-38.661, -52.475, 74.635
-40.162, -51.156, 71.154
-41.849, -50.088, 67.496
-43.71, -49.367, 63.822
-45.68, -49.049, 65.113
-47.674, -49.15, 62.994
-49.612, -49.633, 58.83
-51.453, -50.408, 54.346
-53.176, -51.421, 49.455
-54.786, -52.606, 44.023
-56.287, -53.927, 37.818
-57.688, -55.354, 30.37
