-58.467, 1.21, 100
-56.989, -0.137, 100
-55.511, -1.484, 100
-54.033, -2.831, 100
-52.554, -4.179, 100
-51.076, -5.526, 100
-49.598, -6.873, 100
-48.12, -8.22, 100
-46.642, -9.567, 100
-45.164, -10.915, 100
-43.685, -12.262, 100
-43.812, -14.034, 100
-44.429, -15.937, 100
-45.046, -17.839, 100
-45.663, -19.742, 100
-46.28, -21.644, 100
-46.897, -23.546, 100
-47.514, -25.449, 100
-48.131, -27.351, 100
-48.748, -29.254, 100
-49.365, -31.156, 100
-49.982, -33.059, 100
-50.599, -34.961, 100
-51.216, -36.864, 100
-51.833, -38.766, 100
-52.45, -40.668, 100
-53.067, -42.571, 100
-53.684, -44.473, 100
-54.301, -46.376, 100
-54.918, -48.278, 100
-55.535, -50.181, 100
-56.152, -52.083, 100
-56.769, -53.986, 100
-56.856, -54.294, 100
-56.21, -52.401, 100
-55.564, -50.509, 100
-54.919, -48.616, 100
-54.273, -46.723, 100
-53.628, -44.83, 100
-52.982, -42.937, 100
-52.336, -41.044, 100
-51.691, -39.151, 100
-51.045, -37.258, 100
-50.4, -35.365, 100
-49.754, -33.472, 100
-49.108, -31.579, 100
-48.463, -29.686, 100
-47.817, -27.793, 100
-47.172, -25.9, 100
-46.526, -24.007, 100
-45.88, -22.115, 100
-45.235, -20.222, 100
-44.589, -18.329, 100
-43.944, -16.436, 100
-43.298, -14.543, 100
-42.652, -12.65, 100
-42.007, -10.757, 100
-41.361, -8.864, 100
-40.716, -6.971, 100
-40.07, -5.078, 100
-39.424, -3.185, 100
-38.779, -1.292, 100
-38.133, 0.601, 100
-37.488, 2.494, 100
-38.163, 4.304, 100
-39.039, 6.102, 100
-39.914, 7.901, 100
-40.79, 9.699, 100
-41.665, 11.497, 100
-42.54, 13.295, 100
-43.416, 15.094, 100
-44.291, 16.892, 100
-45.027, 18.75, 100
-45.721, 20.625, 100
-46.416, 22.501, 100
-47.111, 24.376, 100
-47.805, 26.252, 100
-48.5, 28.127, 100
-49.194, 30.003, 100
-49.889, 31.878, 100
-50.584, 33.754, 100
-51.278, 35.629, 100
-51.973, 37.505, 100
